Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet,clean_text,label
16105,3,1,0,2,2,"RT @JakeG_BasedGod: ""Never go full retard""",rt  never go full retard,0
16106,3,2,1,0,0,"RT @JakeWaller97: Do you ever just see someone's account and think ""wow what a faggot"" but at the same time you can't unfollow bc u can't m&#8230;",rt  do you ever just see someones account and think wow what a faggot but at the same time you cant unfollow bc u cant m,1
16110,3,1,2,0,1,RT @JamesAndDaniel: You can only call the Janoskians faggots if you're a Janoskianator,rt  you can only call the janoskians faggots if youre a janoskianator,1
16111,3,0,3,0,1,RT @JamesBlunt: Me! Me! Pick me! RT @blackeyelined: Who is a bigger twat: James Blunt or Robin Thicke?,rt  me me pick me rt  who is a bigger twat james blunt or robin thicke,1
16113,6,2,0,4,2,"RT @JamesOKeefeIII: Denver TV airs clip of digging through trash in ""Ghetto Aurora"" to put Black and Mexican ballots to ""good use.&#8221; http://&#8230;",rt  denver tv airs clip of digging through trash in ghetto aurora to put black and mexican ballots to good use ,0
16119,3,0,2,1,1,RT @JaredFayne_54: And apparently I sound like a country hick. Perks of being from Kentucky,rt  and apparently i sound like a country hick perks of being from kentucky,1
16120,3,0,3,0,1,RT @JaredLambert21: Brandon's a dumb fat chunky whore,rt  brandons a dumb fat chunky whore,1
16123,3,0,1,2,2,"RT @JareerKassis: Charlie Rose: Can you coexist with Israel? Meshal: *Not* as occupiers. After that, national consensus will decide, not Ha&#8230;",rt  charlie rose can you coexist with israel meshal not as occupiers after that national consensus will decide not ha,0
16124,3,0,2,1,1,"RT @JareerKassis: If there was an invisible celestial judge who killed those who spew hate on Palestinians, celebrities &amp; politicians would&#8230;",rt  if there was an invisible celestial judge who killed those who spew hate on palestinians celebrities amp politicians would,1
16125,3,0,2,1,1,"RT @Jarhead44: Hi, can I buy you a margarita?

Sure!

So, I like the way your barstool shows off your clam.","rt  hi can i buy you a margarita

sure

so i like the way your barstool shows off your clam",1
16129,9,4,5,0,1,RT @Jawdan__: You're a faggot if you ever had the Kim Possible BBM notification,rt  youre a faggot if you ever had the kim possible bbm notification,1
16130,3,0,0,3,2,RT @JaworskiMeats: Winning Browns! #cle #clevelandfans #clevelandpride #clevelandbrowns #clevelandsports #browns #brownie&#8230; http://t.co/Gm4h&#8230;,rt  winning browns cle clevelandfans clevelandpride clevelandbrowns clevelandsports browns brownie ,0
16131,3,0,3,0,1,RT @JayAllDay612: A hoe is gonna be a hoe no matter what,rt  a hoe is gonna be a hoe no matter what,1
16134,3,0,3,0,1,RT @JayIIuminati: Nothing will stop a hoe from going to the club. http://t.co/UciCSx5Vus,rt  nothing will stop a hoe from going to the club ,1
16140,3,0,3,0,1,RT @Jay_Tee92: &#8220;@armani_bliss: this ghetto jeopardy shit wack. &#128533;&#8221;,rt   this ghetto jeopardy shit wack ,1
16142,3,0,3,0,1,RT @Jaydillz: RT if you a hoe,rt  rt if you a hoe,1
16149,3,0,3,0,1,RT @JazmineJanay: My hoe phase is over,rt  my hoe phase is over,1
16158,3,0,0,3,2,"RT @JeffDuncan_: JSU coach Omar Johnson: ""It's what u do against the ball. U throw it, hit it, catch it. Doesn't matter if the Yankees are &#8230;",rt  jsu coach omar johnson its what u do against the ball u throw it hit it catch it doesnt matter if the yankees are ,0
16160,3,0,0,3,2,RT @JeneBramel: Clever. RT @LanceMcAlister: Watch Burfict make the hit and then mock officials by throwing a flag on himself. https://t.co/&#8230;,rt  clever rt  watch burfict make the hit and then mock officials by throwing a flag on himself ,0
16163,3,0,3,0,1,RT @Jenna_Garcia13: &#8220;@OfficialVondell: #MyGirlfriendNotAllowedTo have milkshakes.. let that hoe bring one boy to the yard.. and watch what &#8230;,rt   mygirlfriendnotallowedto have milkshakes let that hoe bring one boy to the yard and watch what ,1
16166,3,0,3,0,1,RT @JeremyPlatt: Yah she was a hoe...,rt  yah she was a hoe,1
16168,3,1,2,0,1,"RT @JessicaChasmar: Media Matters executive behind #StopRush campaign blogged about &#8216;trannies,&#8217; &#8216;homos&#8217; http://t.co/mje5KVl7rf http://t.co/&#8230;",rt  media matters executive behind stoprush campaign blogged about trannies homos  ,1
16174,6,0,0,6,2,"RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;
Tiny Jihadi http://t.co/PDIKbrvCJ8","rt        
tiny jihadi ",0
16177,3,0,3,0,1,"RT @JiggyJust: Real tears &#128514;&#128514; &#8220;@NankDatThang: &#128557;&#128557;&#128557;&#128557; RT @TheOnlyReed: Both these outfits trash, but the dyke outfit got me WEAKKKKKKKK http://&#8230;",rt  real tears    rt  both these outfits trash but the dyke outfit got me weakkkkkkkk ,1
16178,9,6,0,3,0,"RT @JihadistJoe: We Muslims have no military honour whatsoever, we are sub human savages that slaughter unarmed men, women &amp; children http:&#8230;",rt  we muslims have no military honour whatsoever we are sub human savages that slaughter unarmed men women amp children ,1
16179,3,1,2,0,1,"RT @JimNorton: . @WBCFredJr Was daddy still being an abusive rage-a-holic in hospice, or just making doody in his diapers like a good fag h&#8230;",rt    was daddy still being an abusive rageaholic in hospice or just making doody in his diapers like a good fag h,1
16180,3,0,3,0,1,"RT @JimNorton: And for the record, I think Dan Snyder is a cunt. The hypocrisy of the NFL is just embarrassing at this point.",rt  and for the record i think dan snyder is a cunt the hypocrisy of the nfl is just embarrassing at this point,1
16182,3,0,2,1,1,RT @JimNorton: The only thing more irritating than Donald Sterling being a cunt is Adam Silver continually apologizing for him.,rt  the only thing more irritating than donald sterling being a cunt is adam silver continually apologizing for him,1
16184,3,0,2,1,1,RT @Jim_McCloskey: It's hard to be the bigger man when the other person is being such a cunt,rt  its hard to be the bigger man when the other person is being such a cunt,1
16186,3,0,3,0,1,RT @JimmyCollinsss: @WesOrrJames all love my nig,rt   all love my nig,1
16187,3,0,0,3,2,"RT @Jimmy_Santander: ""Deme gallo pinto con carne asadita, madurito..y...una milca, amor""",rt  deme gallo pinto con carne asadita maduritoyuna milca amor,0
16189,3,0,0,3,2,RT @Joan_Rivers: Charlie Sheen will star in a new sitcom as an anger management therapist. So what's next? Casey Anthony as the owner of ...,rt  charlie sheen will star in a new sitcom as an anger management therapist so whats next casey anthony as the owner of ,0
16192,3,0,3,0,1,"RT @JoeBudden: Cuz soon as u start doing the wack/cute shit w a hoe, she&#8217;s your girl&#8230; Really.",rt  cuz soon as u start doing the wackcute shit w a hoe shes your girl really,1
16204,3,0,2,1,1,RT @JoeBudden: She&#8217;s not a hoe cuz she&#8217;s not attainable to u bro.,rt  shes not a hoe cuz shes not attainable to u bro,1
16206,3,0,3,0,1,RT @JoeBudden: The dating scene so wack out here dog&#8230; shit super trash.,rt  the dating scene so wack out here dog shit super trash,1
16211,3,2,1,0,0,RT @JoeCaroselli1: Jameis Winston is a nigger,rt  jameis winston is a nigger,1
16213,3,0,0,3,2,RT @JoeyG_145: Downloaded flappy bird 5 minutes ago... It's already deleted.,rt  downloaded flappy bird  minutes ago its already deleted,0
16214,3,0,0,3,2,RT @JohnBishop100: Top tip of the day - if you want to be inconspicuous at an Elbow gig - don't wear a yellow jacket!! http://t.co/KQYiZmZb,rt  top tip of the day  if you want to be inconspicuous at an elbow gig  dont wear a yellow jacket ,0
16218,3,0,0,3,2,"RT @JohnnyFootbalI: Yeah Kaepernick might have biceps like a Greek God, but the dude looks like he was conceived by a Proboscis monkey http&#8230;",rt  yeah kaepernick might have biceps like a greek god but the dude looks like he was conceived by a proboscis monkey ,0
16219,3,0,2,1,1,"RT @JohnnyFootbalI: Yeah start me as your flex player next week. Trick plays, catching passes, flipping the bird, smashing asses, should al&#8230;",rt  yeah start me as your flex player next week trick plays catching passes flipping the bird smashing asses should al,1
16222,3,0,0,3,2,RT @JoleenDoreen: I was in a Kik group once. But we called it a party line and old Charlie the barber was always hogging the calls.,rt  i was in a kik group once but we called it a party line and old charlie the barber was always hogging the calls,0
16223,3,0,0,3,2,"RT @JonHorstHoyer: ""Lester, the parasitic spider monkey, had 1 redeeming quality: he ran the boat, &amp; the boat attracted women."" 'ONLY IN #C&#8230;",rt  lester the parasitic spider monkey had  redeeming quality he ran the boat amp the boat attracted women only in c,0
16225,3,1,2,0,1,RT @Jonnietherotten: Listen twitter just because 161 assholes just followed some stupid cunt does not mean I want to. Piss off with your fu&#8230;,rt  listen twitter just because  assholes just followed some stupid cunt does not mean i want to piss off with your fu,1
16226,3,0,3,0,1,RT @JonnyFcknBlaze: Porn star is fancy talk for professional hoe.,rt  porn star is fancy talk for professional hoe,1
16228,3,0,0,3,2,RT @JonyPrivat: #cheese #crackers #lacking http://t.co/ijDHKWdkoQ,rt  cheese crackers lacking ,0
16236,3,0,0,3,2,"RT @JoshYohe_Trib: I wrote whole game story on how Orpik shut down Ovi two nights in a row. Many of you will mock this. But he was really, &#8230;",rt  i wrote whole game story on how orpik shut down ovi two nights in a row many of you will mock this but he was really ,0
16239,3,0,2,1,1,"RT @JstKeepScrollin: Been trash ""@WeAre_XCI: The gay Chris bosh jokes are getting old now""""",rt  been trash  the gay chris bosh jokes are getting old now,1
16240,4,0,4,0,1,"RT @JstKeepScrollin: Me fixing my car :10,000
The fade this hoe gone catch : Pricless http://t.co/qMU2um1nC3","rt  me fixing my car 
the fade this hoe gone catch  pricless ",1
16243,6,1,1,4,2,RT @JuanNDaCut: When twitter rappers dm me their trash links http://t.co/yck16ZiNZZ,rt  when twitter rappers dm me their trash links ,0
16245,3,0,0,3,2,RT @JudahWorldChamp: To help eliminate faking injury &amp; diving - post game video review of dives &amp; give divers yellow cards after game. #Wor&#8230;,rt  to help eliminate faking injury amp diving  post game video review of dives amp give divers yellow cards after game wor,0
16246,3,0,3,0,1,"RT @JudgmentalGay: Best friend being a hoe: yaaas hunty hoe it up slaaaayy

Stranger being a hoe: you're so trashy. You're what's wrong wit&#8230;","rt  best friend being a hoe yaaas hunty hoe it up slaaaayy

stranger being a hoe youre so trashy youre whats wrong wit",1
16258,3,1,2,0,1,"RT @JustCurrieOn: @west2quick @Christooshifty lol aye watch to mouth, you like when I mention you faggot",rt    lol aye watch to mouth you like when i mention you faggot,1
16259,3,0,3,0,1,RT @JustDoItSlow: @vintage_monroe_ scary told to come to her house to fight her and won't even open the door !! Wtf scary ass hoe,rt   scary told to come to her house to fight her and wont even open the door  wtf scary ass hoe,1
16267,3,0,1,2,2,RT @JustReIatabIe: when you die on flappy bird &#128514; http://t.co/Pu7uqxJFMc,rt  when you die on flappy bird  ,0
16273,3,0,0,3,2,RT @K1mb0Slyc3: Me too! &#8220;@WhatsAshirt: Defiantly going to see that new planet of the apes tonight&#8221;,rt  me too  defiantly going to see that new planet of the apes tonight,0
16274,3,0,3,0,1,RT @KCamp427: Bring her round these slums..... Yo hoe will get slayed....,rt  bring her round these slums yo hoe will get slayed,1
16277,3,0,0,3,2,"RT @KHOU: Charlie Strong took the longhorn logos off his players' helmets: They have to earn it back.

&#160;&#160;&#160;&#160;&#160;&#160; http://t.co/HvNUJT6Ss2 #Sport&#8230;","rt  charlie strong took the longhorn logos off his players helmets they have to earn it back

  sport",0
16278,3,0,0,3,2,"RT @KILLQuana: Hun, wrong social networking site RT&#8220;@Schwaggy_Chulo: 666 - LMS for a good morning post, and something extra (maybe)&#8221;",rt  hun wrong social networking site rt   lms for a good morning post and something extra maybe,0
16293,6,0,6,0,1,RT @KINGTUNCHI_: Lol it's funny tho cuz every hoe that talk shit I .... NVm that shit ain't player,rt  lol its funny tho cuz every hoe that talk shit i  nvm that shit aint player,1
16303,3,0,1,2,2,"RT @KMOquality: Scholen waar directie leerkrachten pest, kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn?&#8230;",rt  scholen waar directie leerkrachten pest kunt u zich voorstellen hoe groot pestproblematiek onder leerlingen wel moet zijn,0
16305,3,0,1,2,2,"RT @KNegandhiESPN: That Peppers slant was a genius/crazy call. Genius if he catches it. Crazy if he drops it, then blow a TO, then get sack&#8230;",rt  that peppers slant was a geniuscrazy call genius if he catches it crazy if he drops it then blow a to then get sack,0
16307,3,0,0,3,2,"RT @KYHoopsBuzz: Latest DraftExpress mock draft has Randle #3, Cauley-Stein #9, Young #14, Poythress #37. Harrison twins &amp; Dakari Johnson a&#8230;",rt  latest draftexpress mock draft has randle  cauleystein  young  poythress  harrison twins amp dakari johnson a,0
16309,3,0,3,0,1,"RT @KaOs_GunnPlay: Ps4=a big booty hoe with tig ol bitties 
Xbox one=pancake booty hoe with pancake tits","rt  psa big booty hoe with tig ol bitties 
xbox onepancake booty hoe with pancake tits",1
16310,3,0,2,1,1,RT @Kaedashian: &#8220;@WhitDAWGem_: There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem.&#8230;,rt   there is nothing wrong with ariana grande just cause she dont look like hoe yall gotta a problem,1
16317,3,0,3,0,1,"RT @KallMe_Tae: ""@PAPER_CHAYSIN: How you fucc for cash but u not a hoe ???? And how I'm going to respect u if your poccets broke ??????""nip&#8230;",rt   how you fucc for cash but u not a hoe  and how im going to respect u if your poccets broke nip,1
16318,3,0,2,1,1,"RT @Kamri_noToyota: &#8220;@Felz_: KING was fire RT @viaNAWF: King, TI vs tip and that troubleman albums all trash.&#8221; Most def",rt   king was fire rt  king ti vs tip and that troubleman albums all trash most def,1
16320,3,0,0,3,2,RT @Kap12284: Week from Thursday might be the last #Yankees game to look forward to in a while. If nothing else Jeter deserves that night &#8230;,rt  week from thursday might be the last yankees game to look forward to in a while if nothing else jeter deserves that night ,0
16321,3,0,1,2,2,"RT @KapreceSun: where my 2 favorite jiggers at? @S_hawn24, @Satisfied_x ? &#128514;&#128514;&#128514; https://t.co/unNm233mFQ",rt  where my  favorite jiggers at     ,0
16322,3,0,0,3,2,RT @KarenRFM: No-TV-During-the-Week #parenting rule has thrown quite a monkey wrench into #RooseveltsPBS viewing schedule. #DVRtime @wcve #&#8230;,rt  notvduringtheweek parenting rule has thrown quite a monkey wrench into rooseveltspbs viewing schedule dvrtime  ,0
16323,3,0,1,2,2,"RT @KarinaCasallas: LMFAO OH NAH SHE KEEP IT THREE HUNNA""@catoxx3: @DJZeeti twitpic a selfie if u a ho http://t.co/j4RuNFZrtX""",rt  lmfao oh nah she keep it three hunna  twitpic a selfie if u a ho ,0
16324,3,0,0,3,2,RT @KarlenaSkiff: Could never date someone with yellow teeth&#128567;,rt  could never date someone with yellow teeth,0
16326,3,0,3,0,1,"RT @Kash_Stackz: Him: your nudes are safe with me.
Her: *sends nudes*
Him: *calls homie* aye, why this hoe send me this trash ass nude, yu &#8230;","rt  him your nudes are safe with me
her sends nudes
him calls homie aye why this hoe send me this trash ass nude yu ",1
16328,3,0,0,3,2,RT @KathrynBruscoBk: Think #windturbines are bad for birds? Compare: http://t.co/FpOSfLdOXW via @BloombergNews http://t.co/Eh6I7dOjUz via &#8230;,rt  think windturbines are bad for birds compare  via   via ,0
16329,3,0,0,3,2,"RT @KatiePavlich: Charlie Crist doesn't have any more political parties to join, but he could become a spokesman for a fan company.",rt  charlie crist doesnt have any more political parties to join but he could become a spokesman for a fan company,0
